CCAA;CIUDAD;Num_Documentos;Fecha_Inicio;Ultima_Actualizacion;Licencia;Compartir?;Transformar?;Uso con fin comercial?;Gratis?;FORMATO MÁQUINA;FORMATO MAPA;SIN FORMATO;ACTUALIZADO;CATEGORIA;DATASET;% Categoria en Catalogo;Creado;Frecuencia;NOTA PORTAL
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;20/03/2018;SOCIEDAD Y BIENESTAR;Puntos de atención a mujeres;8,04%;15/04/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;30/05/2016;SOCIEDAD Y BIENESTAR;Residencias de ancianos y apartamentos tutelados existentes en la ciudad de Madrid (datos georreferenciados);8,04%;30/05/2016;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;09/06/2015;SOCIEDAD Y BIENESTAR;Sedes. Centros de Atención Médica;8,04%;09/06/2015;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;20/03/2018;SOCIEDAD Y BIENESTAR;Sedes: Centros de Atención Social;8,04%;09/06/2015;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;08/02/2018;SOCIEDAD Y BIENESTAR;Voluntarios del Ayuntamiento de Madrid;8,04%;02/04/2014;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;11/04/2016;TURISMO;Agenda turística de la ciudad de Madrid (www.esMadrid.com);3,09%;11/04/2016;Diario;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;11/04/2016;TURISMO;Alojamientos de la ciudad de Madrid (www.esMadrid.com);3,09%;11/04/2016;Diario;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;11/04/2016;TURISMO;Escuelas de español para extranjeros de la ciudad de Madrid (www.esMadrid.com);3,09%;11/04/2016;Diario;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;11/04/2016;TURISMO;Espacios relacionados con Deporte y Turismo de la ciudad de Madrid (www.esMadrid.com);3,09%;11/04/2016;Diario;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;11/04/2016;TURISMO;Locales de diversión y entretenimiento con perfil turístico de la ciudad de Madrid (www.esMadrid.com);3,09%;11/04/2016;Diario;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;05/03/2018;TURISMO;Oficinas de turismo en Madrid;3,09%;22/05/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;05/03/2018;TURISMO;Puntos de información turística;3,09%;12/03/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;11/04/2016;TURISMO;Puntos de Interés turístico de la ciudad de Madrid. Qué visitar en Madrid (www.esMadrid.com);3,09%;11/04/2016;Diario;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;11/04/2016;TURISMO;Restaurantes con perfil turístico de la ciudad de Madrid (www.esMadrid.com);3,09%;11/04/2016;Diario;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;0;0;1;11/04/2016;TURISMO;Tiendas, comercios y mercados con perfil turístico de la ciudad de Madrid (www.esMadrid.com);3,09%;11/04/2016;Diario;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;15/03/2018;COMERCIO;Empresas adheridas al Sistema Arbitral de Consumo;1,54%;12/03/2014;1 Mes;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;23/01/2018;COMERCIO;Inspecciones de Consumo;1,54%;03/01/2017;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;20/03/2018;COMERCIO;Mercadillos en la vía pública;1,54%;12/03/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;20/03/2018;COMERCIO;Mercados Municipales;1,54%;12/03/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;20/06/2017;COMERCIO;Mercados Municipales: locales comerciales, nombres comerciales y actividades;1,54%;24/11/2014;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;05/10/2015;CIENCIA Y TECNOLOGIA;Instalaciones municipales con zonas wifi gratuitas;0,92%;05/10/2015;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;1;0;09/06/2015;CIENCIA Y TECNOLOGIA;Sedes. Institutos de Investigación;0,92%;09/06/2015;;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;08/03/2018;CIENCIA Y TECNOLOGIA;Volumen de agua regenerada;0,92%;11/08/2017;1 Año;8,74
Comunidad de Madrid;Madrid;323;;;Creative Commons;true;true;true;true;1;0;0;17/01/2018;VIVIENDA;Viviendas en alquiler adjudicadas por la Empresa Municipal de la Vivienda y el Suelo (EMVS);0,30%;28/04/2017;1 Año;8,74
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;01/12/2015;MEDIO AMBIENTE;Calidad del Aire - Mediciones;2,04%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;01/12/2015;MEDIO AMBIENTE;Calidad del Aire - Estaciones;2,04%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;01/12/2015;MEDIO AMBIENTE;Calidad del Aire - Parámetros;2,04%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;21/01/2016;URBANISMO;Término Municipal;4,76%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;21/01/2016;URBANISMO;Barrios;4,76%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;21/01/2016;URBANISMO;Distritos Municipales;4,76%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;13/10/2014;URBANISMO;Servicios Municipales;4,76%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;13/10/2014;URBANISMO;Empresas Municipales;4,76%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;27/11/2015;URBANISMO;Tramos de calles;4,76%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;13/11/2015;URBANISMO;Equipamientos Municipales;4,76%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/04/2016;CULTURA Y OCIO;Casetas de Feria;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;22/02/2016;CULTURA Y OCIO;SEVICI Tiempo Real. Estaciones 1-40;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;21/01/2016;CULTURA Y OCIO;SEVICI Tiempo Real. Estaciones 161-200;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;21/01/2016;CULTURA Y OCIO;SEVICI Tiempo Real. Estaciones 41-80;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;21/01/2016;CULTURA Y OCIO;SEVICI Tiempo Real. Estaciones 81-120;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;21/01/2016;CULTURA Y OCIO;SEVICI Tiempo Real. Estaciones 121-160;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;21/01/2016;CULTURA Y OCIO;SEVICI Tiempo Real. Estaciones 201-240;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;22/06/2015;CULTURA Y OCIO;Museos;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;28/09/2014;CULTURA Y OCIO;Bibliotecas;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;CULTURA Y OCIO;Estaciones SEVICI;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;CULTURA Y OCIO;Vías Ciclistas;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;CULTURA Y OCIO;Aparcabicicletas;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;CULTURA Y OCIO;Espacios ICAS;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;1;0;04/10/2014;CULTURA Y OCIO;Fuentes;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;1;0;04/10/2014;CULTURA Y OCIO;Retablos;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;1;0;04/10/2014;CULTURA Y OCIO;Esculturas;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;0;1;04/10/2014;CULTURA Y OCIO;Bienes de Interés Cultural;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/10/2014;CULTURA Y OCIO;Lugares de interés turístico;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;0;1;04/10/2014;CULTURA Y OCIO;Agenda Cultural;12,92%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Ingresos Instituto de la Cultura y las Artes de Sevilla;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Ayuntamiento Estado de Ejecución de Gastos Presupuesto 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Ayuntamiento Estado de Ejecución de Ingresos Presupuesto 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Gastos Gerencia Muncipal de Urbanismo 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Ingresos Gerencia Municipal Urbanismo 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Gastos Agencia Tributria Ayuntamiento Sevilla 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Ingresos Agencia Tributaria Ayuntamiento Sevilla 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Gastos Instituto Municipal Deportes 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Ingresos Instituto Municipal Deportes 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Gastos Instituto Cultura y Artes Sevilla 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Gastos Patronato Real Alcazar 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Ingresos Patronato Real Alcazar 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Gastos Consorcio Parque Periurbano Corchuela 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Ingresos Consorcio Parque Periurbano Corchuela 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecución Gastos Presupuesto Consorcio Turismo 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;ECONOMIA;Estado Ejecucion Ingresos Presupuesto Consorcio Turismo 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;17/07/2017;ECONOMIA;Presupuesto 2017 ICAS;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;17/07/2017;ECONOMIA;Presupuesto 2017 Consorcio de Turismo;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;17/07/2017;ECONOMIA;Presupuesto 2017 Instituto Municipal de Deportes;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;17/07/2017;ECONOMIA;Presupuesto 2017 Consorcio Parque Periurbano de la Corchuela;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;17/07/2017;ECONOMIA;Presupuesto 2017 Patronato Real Alcázar de Sevilla;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;17/07/2017;ECONOMIA;Presupuesto 2017 Gerencia Municipal de Urbanismo;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;17/07/2017;ECONOMIA;Presupuesto 2017 Agencia Tributaria de Sevilla;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;17/07/2017;ECONOMIA;Presupuesto Ayuntamiento 2017;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado de Ejecución de Ingresos a 31 de diciembre 2016 Ayuntamiento de Sevilla;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado de Ejecución de Gastos Ayuntamiento de Sevilla a 31 de diciembre de 2016;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Gastos Gerencia Municipal Urbanismo;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Gastos Instituto Municipal Deportes;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado de Gastos Patronato del Real Alcazar;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado de Ingresos Patronato del Real Alcazar;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Ingresos Instituto Municipal Deportes;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Ingresos Gerencia Muncipal Urbanismo;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado ejecución presupuesto gastos Ayuntamiento;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado ejecución presupuesto ingresos Ayuntamiento;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Gastos Consorcio Turismo;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Ingresos Consorcio Turismo;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Ingresos Real Alcázar;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado de Gastos 2016 Instituto Municipal de Deportes;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Plantilla Presupuestaria Instituto Municipal de Deportes;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Gastos Real Alcázar;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Ingresos Instituto Cultura ICAS;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Gastos Instituto Cultura ICAS;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Ingresos Agencia Tributaria de Sevilla;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;ECONOMIA;Estado Ejecución Gastos Agencia Tributaria de Sevilla;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Estado de Ingresos 2016 del Instituto Municipal de Deportes;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Estado de Ingresos Consorcio de Turismo 2016;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Estado de Gastos Agencia Tributaria 2016;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Anexo de Personal Laboral Presupuesto 2016 Agencia Tributaria;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Plantilla Presupuestaria Laborales 2016 Agencia Tributaria;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Anexo de Personal Funcionario Presupuesto 2016 Agencia Tributaria;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Estado de Gastos Consorcio de Turismo 2016;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Anexo de Personal Presupuesto 2016 Consorcio de Turismo;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Plantilla Presupuestaria 2016 Consorcio de Turismo;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Anexo de Inversiones Presupuesto 2016 Patronato del Real Alcazar;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Anexo de Personal Laboral Presupuesto 2016 Patronato del Real Alcazar;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Estado de Gastos Consorcio Periurbano de la Corchuela 2016;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Estado de Ingresos Agencia Tributaria 2016;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Estado de Ingresos 2016;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Anexo de Personal Presupuesto 2016;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;ECONOMIA;Plantilla Presupuestaria 2016;44,89%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;28/09/2014;EDUCACION;Bibliotecas;1,36%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;EDUCACION;Equipamiento Escolar;1,36%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;12/01/2016;TRANSPORTE;Autobuses - Horarios;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;12/01/2016;TRANSPORTE;Autobuses - Excepciones calendario;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;12/01/2016;TRANSPORTE;Autobuses - Calendario;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;12/01/2016;TRANSPORTE;Autobuses - Rutas;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;12/01/2016;TRANSPORTE;Autobuses - Paradas;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;12/01/2016;TRANSPORTE;Autobuses - Empresas;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;22/02/2016;TRANSPORTE;SEVICI Tiempo Real. Estaciones 1-40;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;21/01/2016;TRANSPORTE;SEVICI Tiempo Real. Estaciones 161-200;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;21/01/2016;TRANSPORTE;SEVICI Tiempo Real. Estaciones 41-80;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;21/01/2016;TRANSPORTE;SEVICI Tiempo Real. Estaciones 81-120;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;21/01/2016;TRANSPORTE;SEVICI Tiempo Real. Estaciones 121-160;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;21/01/2016;TRANSPORTE;SEVICI Tiempo Real. Estaciones 241-260;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;21/01/2016;TRANSPORTE;SEVICI Tiempo Real. Estaciones 201-240;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;TRANSPORTE;Estaciones SEVICI;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;TRANSPORTE;Vías Ciclistas;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;TRANSPORTE;Aparcabicicletas;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;1;0;04/10/2014;TRANSPORTE;Red ciclista;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;15/10/2015;TRANSPORTE;Autobuses - Líneas y paradas;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;1;0;13/11/2015;TRANSPORTE;Aparcamientos;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;1;0;13/11/2015;TRANSPORTE;Estado del Tráfico;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;1;0;13/11/2015;TRANSPORTE;Cámaras de Tráfico;14,20%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Ingresos Instituto de la Cultura y las Artes de Sevilla;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Ayuntamiento Estado de Ejecución de Gastos Presupuesto 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Ayuntamiento Estado de Ejecución de Ingresos Presupuesto 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Gastos Gerencia Muncipal de Urbanismo 2017;51,70%;;;6,38
